id,create_time,user_name,hashtags,song,video_length,n_likes,n_shares,n_comments,n_plays,n_followers,n_total_likes,n_total_vids
6776715375359839490,1577875412,jacksonwang,"['王嘉爾新歌', 'ontherocks', '你好2020']",original sound - JacksonWang,23,275700,2781,2491,1200000,2900000,13700000,35
6761524267621436673,1574404149,jacksonwang,['王嘉爾'],original sound - JacksonWang,32,138100,859,737,599300,2900000,13700000,35
6752049347854175494,1572084002,jacksonwang,"['ILY3000', 'FYP', 'FORYOUPAGE', 'ILY3K']",爱 (I Love You 3000 Chinese Version),16,174400,3595,1410,666700,2900000,13700000,35
6751606324011814149,1571980863,jacksonwang,"['MIRRORS', 'Blessed', 'loveyouall']",TITANIC (feat. Rich Brian),29,142900,1728,677,555100,2900000,13700000,35
6750605173321665797,1571747752,jacksonwang,"['DWAY', 'jacksonwang1stalbum', 'TEAMWANG', '王嘉爾', 'jacksonwang', '잭슨', 'COMINGSOON', 'MIRRORS', 'OCT25']",DWAY!,30,240900,4936,1292,1100000,2900000,13700000,35
6741195284195380486,1569556845,jacksonwang,"['MIRRORS', 'TEAMWANG', 'ALBUM', 'jacksonwang1stalbum', '王嘉爾', 'jacksonwang', '잭슨', 'blessed']",BULLET TO THE HEART,16,202200,1575,1129,997100,2900000,13700000,35
6740452906815769861,1569383998,jacksonwang,"['BULLETTOTHEHEART', 'MIRRORS', 'TEAMWANG', 'jacksonwang1stalbum', '王嘉爾', 'jacksonwang', '잭슨', 'jamescorden']",BULLET TO THE HEART,9,382200,3758,1692,2400000,2900000,13700000,35
6740130439186451717,1569308918,jacksonwang,[],original sound,30,159400,1933,745,658700,2900000,13700000,35
6721220320922963202,1564906053,jacksonwang,['王嘉爾入駐香港杜莎'],原聲 - JacksonWang,11,272900,3321,1930,1700000,2900000,13700000,35
6714468963574615298,1563334131,jacksonwang,"['王嘉爾', '瓶蓋挑戰', '智利']",original sound - JacksonWang,27,224500,5342,2197,1700000,2900000,13700000,35
6688846095889468678,1557368342,jacksonwang,['HITC'],original sound,24,132400,524,562,635100,2900000,13700000,35
6677742573575998721,1554783102,jacksonwang,[],原聲 - JacksonWang,58,128300,679,632,562400,2900000,13700000,35
6664476082936220929,1551694256,jacksonwang,[],原聲 - JacksonWang,59,133600,1211,600,574500,2900000,13700000,35
6637357973318405377,1545380427,jacksonwang,[],原聲 - JacksonWang,17,208500,5764,1992,1600000,2900000,13700000,35
6637357246592322817,1545380324,jacksonwang,[],原聲 - JacksonWang,35,161700,1983,714,684800,2900000,13700000,35
6637357004971052290,1545380130,jacksonwang,[],原聲 - JacksonWang,13,192000,1132,719,2200000,2900000,13700000,35
6589049471663869185,1534132664,jacksonwang,[],原聲 - JacksonWang,15,476800,16900,5267,6600000,2900000,13700000,35
6533502312969669890,1521199661,jacksonwang,[],@JacksonWang創作的原聲,11,287800,5384,2213,2100000,2900000,13700000,35
6527561548032904449,1519816523,jacksonwang,[],@WangJiaEr創作的原聲,9,309800,8805,3013,2300000,2900000,13700000,35
6885934099287051522,1603256471,jin.bighitentofficial,[],původní zvuk,10,394,3,39,1678,14900,394,1
6888994380267408641,1603968998,itsjessibaby,"['dingachallenge', 'hwasa', 'silbi', 'eunbi', 'jessi', '마마무', 'mamamoo', 'jimmyyou', 'jisuk', 'refundsisters', '환불원정대']",딩가딩가 (Dingga),26,186200,776,1571,654600,916800,7500000,40
6864860381232254210,1598349872,itsjessibaby,"['nununanachallenge', 'fyp', 'foryou', 'duet', 'jessi', '제시', 'yohan', 'kimyohan']",눈누난나(NUNU NANA),20,472800,5460,5089,2800000,916800,7500000,40
6861497117190458626,1597566801,itsjessibaby,"['nununanachallenge', 'fyp', 'foryou', 'duet', 'jessi', '제시', 'hyuna', '현아', 'hyuna', 'dawn', '던', 'pnation']",눈누난나(NUNU NANA),20,810000,16700,9208,5000000,916800,7500000,40
6860801341481159938,1597404801,itsjessibaby,"['NUMB', 'NUNA']",original sound - Jessi,31,123100,679,968,979500,916800,7500000,40
6860002558195387649,1597218823,itsjessibaby,"['nununanachallenge', 'fyp', 'foryou', 'duet', 'jessi', '제시', 'dara', '산다라', '박산다라']",눈누난나(NUNU NANA),20,300000,3386,2757,2600000,916800,7500000,40
6858941788904852737,1596971841,itsjessibaby,"['nununanachallenge', 'fyp', 'foryou', 'duet', 'jessi', '제시', 'tiffany', '티파니', '소녀시대', 'girlsgeneration']",눈누난나(NUNU NANA),20,240700,2011,1645,2100000,916800,7500000,40
6858551776086560002,1596881036,itsjessibaby,"['nununanachallenge', 'fyp', 'foryou', 'duet', 'jessi', '제시', '전소민', '오나라', '미주', '러블리즈', 'sixthsense', '식스센스', 'tvn']",눈누난나(NUNU NANA),20,357600,1841,5449,4100000,916800,7500000,40
6857824649208794369,1596711738,itsjessibaby,"['nununanachallenge', 'fyp', 'foryou', 'duet', 'jessi', '제시', 'ericnam', '에릭남']",눈누난나(NUNU NANA),20,452400,4190,3063,3700000,916800,7500000,40
6857456985864998146,1596626133,itsjessibaby,"['nununanachallenge', 'fyp', 'foryou', 'jessi', '제시', 'henrylau', '헨리']",눈누난나(NUNU NANA),20,210300,1372,1513,1800000,916800,7500000,40
6857052628728253697,1596531989,itsjessibaby,"['nununanachallenge', 'fyp', 'foryou', 'duet', 'jessi', '제시', '김숙', 'kimsook', 'unnies', 'shutup']",눈누난나(NUNU NANA),20,247600,1028,2008,2200000,916800,7500000,40
6856685456910798082,1596446497,itsjessibaby,"['nununanachallenge', 'fyp', 'foryou', 'duet', 'jessi', '제시']",눈누난나(NUNU NANA),20,121300,814,516,1100000,916800,7500000,40
6856296492529896705,1596355936,itsjessibaby,"['nununanachallenge', 'fyp', 'foryou', 'duet', 'jessi', '제시', 'soyou', '소유']",눈누난나(NUNU NANA),20,415500,4751,3390,4800000,916800,7500000,40
6855552372547128578,1596182678,itsjessibaby,"['nununanachallenge', 'fyp', 'foryou', 'duet', '제시', 'jessi']",눈누난나(NUNU NANA),15,170500,394,621,1700000,916800,7500000,40
6855286343661079809,1596120739,itsjessibaby,"['nununanachallenge', 'fyp', 'foryou', '제시', 'jessi', 'psy', '싸이']",눈누난나(NUNU NANA),22,907300,11400,7279,6700000,916800,7500000,40
6855242260095716610,1596110473,itsjessibaby,"['nununanachallenge', 'fyp', 'foryou', 'duet', 'jessi', '제시', 'jaypark', '박재범']",눈누난나(NUNU NANA),20,407400,6516,3354,3800000,916800,7500000,40
6855207642428738817,1596102414,itsjessibaby,"['nununanachallenge', 'fyp', 'foryou', 'duet', 'jessi', '제시', '유재석', '비', 'rain', '유두래곤', '비룡', '린다g']",Nunu nana,15,465100,4163,5211,5600000,916800,7500000,40
6855171012967943426,1596093887,itsjessibaby,"['nununanachallenge', 'fyp', 'foryou', 'duet', 'jessi', '제시', 'hyori', '이효리']",Nunu nana,20,161200,2774,1192,1400000,916800,7500000,40
6852258477935529218,1595415757,itsjessibaby,[],original sound - Jessi,5,60800,79,148,720100,916800,7500000,40
6851478195322064130,1595234085,itsjessibaby,"['jessi', '0730']",original sound - Jessi,15,69200,343,505,641100,916800,7500000,40
6840777394962435329,1592742606,itsjessibaby,['thering'],original sound - Jessi,4,52600,147,461,517700,916800,7500000,40
6840776977155165442,1592742509,itsjessibaby,['jesslife'],original sound - Jessi,6,34300,16,76,411600,916800,7500000,40
6833319795006508289,1591006248,itsjessibaby,[],original sound - Jessi,2,47700,42,199,402600,916800,7500000,40
6818805950707797249,1587626985,itsjessibaby,['whodatb'],Who Dat B,12,94400,365,413,674700,916800,7500000,40
6815918708972588289,1586954742,itsjessibaby,[],original sound - Jessi,15,157200,1547,1025,1000000,916800,7500000,40
6815194913160973569,1586786221,itsjessibaby,['짠짠짠'],Cha cha cha,5,50700,132,154,406400,916800,7500000,40
6890957040907193602,1604425968,ksi,[],original sound,13,344300,1256,4594,1800000,3400000,18800000,15
6889711156936674562,1604135885,ksi,[],Jocelyn Flores,26,1500000,15700,34600,6600000,3400000,18800000,15
6887946012988624130,1603724909,ksi,['ReallyLove'],Really Love (feat. Craig David & Digital Farm Animals),16,838700,4977,10300,5200000,3400000,18800000,15
6886751326886235393,1603446746,ksi,[],Really Love (feat. Craig David & Digital Farm Animals),17,1000000,15100,22800,5900000,3400000,18800000,15
6874125516769709314,1600507071,ksi,[],original sound,8,1800000,19700,18800,11500000,3400000,18800000,15
6868671137081986309,1599237129,ksi,['duet'],original sound,13,2300000,16900,16900,12600000,3400000,18800000,15
6868658197733838085,1599234116,ksi,[],original sound,10,1200000,18700,31700,7400000,3400000,18800000,15
6823734325473725701,1588774458,ksi,['duet'],Houdini (feat. Swarmz & Tion Wayne),59,1100000,5325,9380,6800000,3400000,18800000,15
6810428956206992646,1585676559,ksi,['poppinchallenge'],original sound,30,776700,2499,6924,6300000,3400000,18800000,15
6791528043589487877,1581275847,ksi,[],original sound,24,1300000,62400,13900,8400000,3400000,18800000,15
6790742303276322054,1581092903,ksi,[],original sound,20,837400,22200,4590,6200000,3400000,18800000,15
6790742014565551365,1581092835,ksi,[],original sound,20,1200000,44000,11000,9200000,3400000,18800000,15
6789402773210303749,1580781021,ksi,[],original sound,9,1800000,18900,6938,16100000,3400000,18800000,15
6788404218760891653,1580548526,ksi,[],original sound,14,1300000,16700,18200,10400000,3400000,18800000,15
6788108761258036485,1580479735,ksi,['WakeUpCallChallenge'],Wake Up Call,20,1400000,16700,10500,9800000,3400000,18800000,15
6892427651332574469,1604768400,bellapoarch,['amongus'],stay4ever,19,497900,2161,17800,2400000,40900000,694800000,125
6892125302311390469,1604698007,bellapoarch,[],BOO!,14,731100,3194,21100,4900000,40900000,694800000,125
6891722204162166021,1604604170,bellapoarch,[],Dancing in My Room,13,1500000,5020,38100,9900000,40900000,694800000,125
6890980595350981893,1604431490,bellapoarch,[],original sound - S t r e a k s,7,3500000,11100,40700,22500000,40900000,694800000,125
6890958121775222021,1604426258,bellapoarch,['amongus'],Beauty Hurts,29,2500000,3920,49100,12900000,40900000,694800000,125
6890312977547873542,1604276039,bellapoarch,[],Wishful Drinking,14,2100000,4830,41000,13500000,40900000,694800000,125
6889936491057925382,1604188387,bellapoarch,[],Cotton Candy Lemonade,15,1300000,2519,25200,9900000,40900000,694800000,125
6889468950313176325,1604079533,bellapoarch,[],Back to the Streets (feat. Jhené Aiko),11,5500000,23800,117000,36100000,40900000,694800000,125
6889105965837290758,1603995027,bellapoarch,[],Space Cadet - Metro Boomin,10,2900000,10200,47400,19800000,40900000,694800000,125
6888383736732290309,1603826861,bellapoarch,[],Lonely,30,3200000,16700,113300,23500000,40900000,694800000,125
6888142276816588037,1603770652,bellapoarch,[],original sound,8,4600000,23700,81800,34200000,40900000,694800000,125
6887602395656867077,1603644941,bellapoarch,['halloween'],Monster,12,3400000,10500,71300,22400000,40900000,694800000,125
6887269996246945029,1603567550,bellapoarch,[],original sound,6,4400000,12600,46500,31900000,40900000,694800000,125
6886866962161339654,1603473720,bellapoarch,['greenscreen'],Fallin’ (Adrenaline),15,6400000,14500,88600,39000000,40900000,694800000,125
6886577866666986757,1603406393,bellapoarch,['ad'],season 2 episode 3 by glass animals,24,5000000,9550,44900,32200000,40900000,694800000,125
6886535552464686341,1603396549,bellapoarch,[],original sound,6,7200000,25600,74200,51400000,40900000,694800000,125
6886178748790623494,1603313469,bellapoarch,[],SO DONE,14,1900000,6301,32400,17800000,40900000,694800000,125
6885821517897256198,1603230281,bellapoarch,[],original sound,20,2200000,14200,74000,17400000,40900000,694800000,125
6885404765195341062,1603133266,bellapoarch,['TimeWarpScan'],"Ice Dance (From ""Edward Scissorhands"")",11,5000000,14100,67400,49700000,40900000,694800000,125
6885375884082056454,1603126559,bellapoarch,[],shake it x hand crushed by a mallet mashup,15,3500000,4810,29000,25900000,40900000,694800000,125
6885045531358416134,1603049627,bellapoarch,[],Originalton,5,4400000,20900,48300,33900000,40900000,694800000,125
6884709725372435718,1602971434,bellapoarch,[],Ghostmane Flesh,11,5200000,43100,93800,36100000,40900000,694800000,125
6884636181657652485,1602954312,bellapoarch,['timewarpscan'],Man in the Mirror,9,7200000,14800,57600,52100000,40900000,694800000,125
6884265930109488389,1602868115,bellapoarch,[],justin bieber Lonely with benny blanco,15,5300000,32500,93800,34900000,40900000,694800000,125
6883928324633103621,1602789513,bellapoarch,[],Daisy (I’m Crazy But You Like That),11,4100000,25500,86900,32300000,40900000,694800000,125
6890870071321693441,1604405716,lalalalisa.m97,"['lisa', 'blackpink', 'lisablackpink']",เสียงต้นฉบับ - lalalalisa_m97,31,23700,256,185,123100,2300000,17900000,141
6889349414268308737,1604051660,lalalalisa.m97,"['lisa', 'blackpink', 'lisablackpink']",give love,11,283200,5652,2863,1200000,2300000,17900000,141
6888636265558805761,1603885617,lalalalisa.m97,"['lisablackpink', 'blackpink', 'lisa']",เสียงต้นฉบับ - lalalalisa_m97,17,54300,650,318,299400,2300000,17900000,141
6887901376098159874,1603714513,lalalalisa.m97,"['lisablackpink', 'blackpink', 'lisa']",เสียงต้นฉบับ - lalalalisa_m97,30,23400,194,96,175800,2300000,17900000,141
6886741246988143873,1603444400,lalalalisa.m97,"['lisa', 'blackpink', 'lisablackpink']",เสียงต้นฉบับ - lalalalisa_m97,25,22800,197,104,186300,2300000,17900000,141
6886369857328221441,1603357929,lalalalisa.m97,"['리사', 'ลิซ่า', 'lisablackpink', 'blink', 'lisa', 'blackpink']",เสียงต้นฉบับ - lalalalisa_m97,30,48400,485,206,321300,2300000,17900000,141
6886083995252051202,1603291371,lalalalisa.m97,"['lisa', 'blackpink', 'blink', 'ลิซ่า', '리사', 'lisablackpink']",เสียงต้นฉบับ - lalalalisa_m97,14,17800,70,93,163200,2300000,17900000,141
6886079587227421954,1603290345,lalalalisa.m97,"['jennie', 'jisoo', 'rose', 'lisa', 'blackpink', 'blink']",เสียงต้นฉบับ - lalalalisa_m97,45,25600,265,108,203900,2300000,17900000,141
6886001913570069761,1603272261,lalalalisa.m97,"['blackpink', 'lisablackpink', 'ลิซ่า', '리사', 'lisa']",เสียงต้นฉบับ - lalalalisa_m97,60,12200,56,68,122400,2300000,17900000,141
6885626727117131009,1603184906,lalalalisa.m97,"['blackpink', 'lisablackpink', 'lisa', '리사', 'ลิซ่า']",เสียงต้นฉบับ - lalalalisa_m97,7,42300,397,305,272100,2300000,17900000,141
6885273886334946561,1603102754,lalalalisa.m97,"['ลิซ่า', '리사', 'lisa', 'blackpink', 'lisablackpink']",เสียงต้นฉบับ - lalalalisa_m97,21,49300,388,177,311700,2300000,17900000,141
6884915685420551426,1603019353,lalalalisa.m97,"['lisa', 'blackpink', 'lisablackpink', '리사', 'ลิซ่า']",เสียงต้นฉบับ - lalalalisa_m97,15,46800,428,190,278300,2300000,17900000,141
6884144345725881601,1602839762,lalalalisa.m97,"['lisa', 'rose', 'blackpink', 'chealisa']",Nightcore Mad at Disney,32,25900,400,157,166300,2300000,17900000,141
6883772043175791874,1602753079,lalalalisa.m97,"['lalisamanoban', 'lisa', 'blackpink', '리사']",เสียงต้นฉบับ - lalalalisa_m97,7,259100,2643,1351,2700000,2300000,17900000,141
6882285127372672258,1602406878,lalalalisa.m97,"['lisa', 'blackpink', 'lisablackpink', '리사']",เสียงต้นฉบับ - lalalalisa_m97,18,52500,887,357,284400,2300000,17900000,141
6881543911504891137,1602234301,lalalalisa.m97,"['lisa', 'blackpink', 'lisablackpink', '리사']",BBF - Chris Andrian Yang,14,37800,300,181,227500,2300000,17900000,141
6881284696945315074,1602173947,lalalalisa.m97,"['lisa', 'blackpink', 'lisablackpink', '리사']",เสียงต้นฉบับ - lalalalisa_m97,20,31500,595,181,199500,2300000,17900000,141
6881221831420857602,1602159310,lalalalisa.m97,"['lisa', 'blackpink', 'lisablackpink', '리사']",เสียงต้นฉบับ - lalalalisa_m97,14,115000,1054,333,760500,2300000,17900000,141
6880995208733953281,1602106548,lalalalisa.m97,"['lisa', '리사', 'blackpink', 'lisablackpink']",오리지널 사운드 - 정 전 구,5,26800,432,238,158900,2300000,17900000,141
6880107038995680514,1601899752,lalalalisa.m97,"['lisa', 'blackpink', 'lisablackpink', '리사']",เสียงต้นฉบับ - lalalalisa_m97,24,26800,577,162,172300,2300000,17900000,141
6879817034880879873,1601832230,lalalalisa.m97,"['lisa', '리사', 'blackpink', 'lisablackpink']",เสียงต้นฉบับ - lalalalisa_m97,14,40500,437,119,213100,2300000,17900000,141
6879316626592763138,1601715720,lalalalisa.m97,"['prettysavage', 'blackpink', 'lisablackpink', '리사', 'lisa']",เสียงต้นฉบับ - lalalalisa_m97,13,25900,193,94,187800,2300000,17900000,141
6878949206720023809,1601630174,lalalalisa.m97,"['lisa', '리사', 'lisablackpink', 'blackpink']",Nightcore Mad at Disney,22,20200,302,94,138200,2300000,17900000,141
6878892088033856769,1601616876,lalalalisa.m97,"['blackpink', 'lisablackpink', '리사', 'lisa']",เสียงต้นฉบับ - lalalalisa_m97,21,19700,844,106,132000,2300000,17900000,141
6877090012178156802,1601197296,lalalalisa.m97,"['리사', 'lisa', 'lisablackpink', 'blackpink']",เสียงต้นฉบับ - lalalalisa_m97,29,12600,195,91,107300,2300000,17900000,141
6883429038526860545,1602673216,ateez_official_,"['에이티즈', 'ATEEZ', '민기', 'MINGI', '종호', 'JONGHO', '고백실패']",고백싫패 ㅠㅠ,14,129700,1261,3216,383100,1200000,5600000,19
6880460385841908994,1601982023,ateez_official_,"['에이티즈', 'ATEEZ', '윤호', 'YUNHO', '산', 'SAN', '신발던지기']",해적왕(Pirate King),14,711500,19200,16100,1900000,1200000,5600000,19
6860437141755841793,1597320005,ateez_official_,"['에이티즈', 'ATEEZ', '홍중', 'HONGJOONG', 'ZERO_FEVER_PART1', '어쩌다화보']",Joker Lay Zhang,5,506500,14700,13300,1800000,1200000,5600000,19
6859694978294123777,1597147209,ateez_official_,"['에이티즈', 'ATEEZ', '산', 'SAN', 'ZERO_FEVER_PART1', '자체슬로우']",Tadow,9,459600,11300,12200,1400000,1200000,5600000,19
6853773249239616770,1595768442,ateez_official_,"['에이티즈', 'ATEEZ', 'THANXX', '산', 'SAN', '우영', 'WOOYOUNG', 'ZERO_FEVER_PART1']",THANXX,15,197400,2911,2946,768400,1200000,5600000,19
6853773108348783873,1595768409,ateez_official_,"['에이티즈', 'ATEEZ', 'INCEPTION', '홍중', 'HONGJOONG', '성화', 'SEONGHWA', 'ZERO_FEVER_PART1']",INCEPTION,17,253100,4401,3168,924100,1200000,5600000,19
6853402184948714753,1595682047,ateez_official_,"['에이티즈', 'ATEEZ', 'THANXX', '여상', 'YEOSANG', '민기', 'MINGI', 'ZERO_FEVER_PART1']",THANXX,13,195500,2823,2667,714200,1200000,5600000,19
6853402105353489666,1595682029,ateez_official_,"['에이티즈', 'ATEEZ', 'INCEPTION', '윤호', 'YUNHO', '종호', 'JONGHO', 'ZERO_FEVER_PART1']",INCEPTION,20,190000,2640,2199,659100,1200000,5600000,19
6852644447839128834,1595505623,ateez_official_,"['에이티즈', 'ATEEZ', '성화', 'SEONGHWA', 'ZERO_FEVER_PART1', '감정표현챌린지']",Love Like That,14,381100,13200,10100,1300000,1200000,5600000,19
6850059680841026818,1594903810,ateez_official_,"['에이티즈', 'ATEEZ', '우영', 'WOOYOUNG', 'ZERO_FEVER_PART1', '어쩌다화보']",오리지널 사운드 - ATEEZ_Official,6,556800,24200,16900,2000000,1200000,5600000,19
6834841526074461441,1591360554,ateez_official_,"['ATEEZ', '에이티즈', 'thisiskorea', 'talktalkkorea2020', 'koreanet']",오리지널 사운드 - ATEEZ_Official,39,169200,1417,2102,710300,1200000,5600000,19
6834836676968271106,1591359425,ateez_official_,"['ATEEZ', '에이티즈', 'thisiskorea', 'talktalkkorea2020', 'koreanet']",오리지널 사운드 - ATEEZ_Official,40,107700,419,656,476900,1200000,5600000,19
